,FD_Name,State,Region,Member_Status,File_Name,Respondent_ID,Date,Week,Transaction_Nature,Transaction_Type,Transaction_Category1,Transaction_Name,Transaction_Amount,Transaction_Comment
1580,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-11/25/23,ML01-NWAG-BALI-WK3,11/25/23,3,Fixed,Income,Business,Mother,39872,
1581,Midline Financial Diaries,taraba,bali,WAG,taraba-bali-WAG-11/25/23,ML01-NWAG-BALI-WK3,11/25/23,3,Fixed,Income,Business,Father,45384,
1582,Baseline Financial Diaries_2,taraba,bali,NON WAG,taraba-bali-NON WAG-11/25/23,ML01-NWAG-BALI-WK3,11/25/23,3,Variable,Income,Gift,Gift,171581,
1583,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-11/25/23,ML01-NWAG-BALI-WK3,11/25/23,3,Variable,Expenditure,Household,Petty,145350,
1584,Baseline Financial Diaries_2,taraba,bali,NON WAG,taraba-bali-NON WAG-11/25/23,ML01-NWAG-BALI-WK3,11/25/23,3,Variable,Expenditure,Woman Personal,Transport,103633,
1585,Midline Financial Diaries,taraba,bali,WAG,taraba-bali-WAG-11/11/23,ML02-WAG-BALI-WK1,11/11/23,1,Fixed,Income,Business,Business,51114,
1586,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-11/11/23,ML02-WAG-BALI-WK1,11/11/23,1,Variable,Income,Gift,Gift,58235,
1587,Baseline Financial Diaries_2,taraba,bali,NON WAG,taraba-bali-NON WAG-11/11/23,ML02-WAG-BALI-WK1,11/11/23,1,Variable,Income,Gift,Gift,157099,
1588,Baseline Financial Diaries_1,taraba,bali,WAG,taraba-bali-WAG-11/11/23,ML02-WAG-BALI-WK1,11/11/23,1,Variable,Income,Gift,Gift,100561,
1589,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-11/11/23,ML02-WAG-BALI-WK1,11/11/23,1,Fixed,Expenditure,Agriculture,Food,107424,
1590,Baseline Financial Diaries_1,taraba,bali,NON WAG,taraba-bali-NON WAG-11/11/23,ML02-WAG-BALI-WK1,11/11/23,1,Variable,Expenditure,Miscellaneous,Petty,156640,
1591,Midline Financial Diaries,taraba,bali,NON WAG,taraba-bali-NON WAG-11/11/23,ML02-WAG-BALI-WK1,11/11/23,1,Variable,Expenditure,Woman Personal,Okada,122480,
1592,Baseline Financial Diaries_2,taraba,bali,WAG,taraba-bali-WAG-11/11/23,ML02-WAG-BALI-WK1,11/11/23,1,Variable,Expenditure,Woman Personal,Recharge,120132,
1593,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-11/15/23,ML03-NWAG-ZING-WK2,11/15/23,2,Fixed,Income,Business,Part,144147,
1594,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-11/15/23,ML03-NWAG-ZING-WK2,11/15/23,2,Fixed,Income,Business,Interest,58168,
1595,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-11/15/23,ML03-NWAG-ZING-WK2,11/15/23,2,Variable,Income,Gift,Gift,117100,
1596,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-11/15/23,ML03-NWAG-ZING-WK2,11/15/23,2,Variable,Income,Gift,Gift,97488,
1597,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-11/15/23,ML03-NWAG-ZING-WK2,11/15/23,2,Fixed,Expenditure,Woman Personal,Saving,91187,
1598,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-11/15/23,ML03-NWAG-ZING-WK2,11/15/23,2,Fixed,Expenditure,Gift,WAG,157561,
1599,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-11/15/23,ML03-NWAG-ZING-WK2,11/15/23,2,Variable,Expenditure,Household,1,160089,
1600,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-11/15/23,ML03-NWAG-ZING-WK2,11/15/23,2,Variable,Expenditure,Woman Personal,Sewing,2128,
1601,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-11/15/23,ML03-NWAG-ZING-WK2,11/15/23,2,Variable,Expenditure,Household,Soap,11026,
1602,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-11/15/23,ML03-NWAG-ZING-WK2,11/15/23,2,Variable,Expenditure,Gift,Guinea,68605,
1603,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-11/15/23,ML03-NWAG-ZING-WK2,11/15/23,2,Variable,Expenditure,Children,Sewing,82025,
1604,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-11/15/23,ML03-NWAG-ZING-WK2,11/15/23,2,Variable,Expenditure,Woman Personal,Making,96890,
1605,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-11/15/23,ML03-NWAG-ZING-WK2,11/15/23,2,Variable,Expenditure,Woman Personal,Tooth,175214,
1606,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-11/15/23,ML03-NWAG-ZING-WK2,11/15/23,2,Variable,Expenditure,Household,Soap,76710,
1607,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-11/21/23,ML03-NWAG-ZING-WK3,11/21/23,3,Fixed,Income,Household,Weekly,134376,
1608,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-11/21/23,ML03-NWAG-ZING-WK3,11/21/23,3,Fixed,Income,Business,Interest,58625,
1609,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-11/21/23,ML03-NWAG-ZING-WK3,11/21/23,3,Fixed,Income,Household,Husband,55489,
1610,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-11/21/23,ML03-NWAG-ZING-WK3,11/21/23,3,Variable,Income,Gift,Gift,110877,
1611,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-11/21/23,ML03-NWAG-ZING-WK3,11/21/23,3,Variable,Income,Business,Sale,7040,
1612,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-11/21/23,ML03-NWAG-ZING-WK3,11/21/23,3,Fixed,Expenditure,Woman Personal,Saving,137327,
1613,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-11/21/23,ML03-NWAG-ZING-WK3,11/21/23,3,Fixed,Expenditure,Gift,WAG,179768,
1614,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-11/21/23,ML03-NWAG-ZING-WK3,11/21/23,3,Fixed,Expenditure,Business,Weekly,132850,
1615,Baseline Financial Diaries_1,taraba,zing,NON WAG,taraba-zing-NON WAG-11/21/23,ML03-NWAG-ZING-WK3,11/21/23,3,Fixed,Expenditure,Children,Transport,31760,
1616,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-11/21/23,ML03-NWAG-ZING-WK3,11/21/23,3,Variable,Expenditure,Gift,Family,82144,
1617,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-11/21/23,ML03-NWAG-ZING-WK3,11/21/23,3,Variable,Expenditure,Investment,Purchase,48855,
1618,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-11/21/23,ML03-NWAG-ZING-WK3,11/21/23,3,Variable,Expenditure,Household,Soap,12662,
1619,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-11/21/23,ML03-NWAG-ZING-WK3,11/21/23,3,Variable,Expenditure,Household,Food,155098,
1620,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-11/8/23,ML03-NWAG-ZING-WK1,11/8/23,1,Fixed,Income,Business,Salary,131666,
1621,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-11/8/23,ML03-NWAG-ZING-WK1,11/8/23,1,Fixed,Income,Business,Interest,78084,
1622,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-11/8/23,ML03-NWAG-ZING-WK1,11/8/23,1,Variable,Income,Household,NFWP,144937,
1623,Baseline Financial Diaries_1,taraba,zing,NON WAG,taraba-zing-NON WAG-11/8/23,ML03-NWAG-ZING-WK1,11/8/23,1,Fixed,Expenditure,Woman Personal,Saving,14159,
1624,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-11/8/23,ML03-NWAG-ZING-WK1,11/8/23,1,Fixed,Expenditure,Gift,WAG,85016,
1625,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-11/8/23,ML03-NWAG-ZING-WK1,11/8/23,1,Variable,Expenditure,Woman Personal,Okada,79108,
1626,Baseline Financial Diaries_1,taraba,zing,NON WAG,taraba-zing-NON WAG-11/8/23,ML03-NWAG-ZING-WK1,11/8/23,1,Variable,Expenditure,Agriculture,Buying,71209,
1627,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-11/8/23,ML03-NWAG-ZING-WK1,11/8/23,1,Variable,Expenditure,Household,Soap,3473,
1628,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-11/8/23,ML03-NWAG-ZING-WK1,11/8/23,1,Variable,Expenditure,Agriculture,Grinding,31720,
1629,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-11/28/23,ML03-NWAG-ZING-WK4,11/28/23,4,Fixed,Income,Children,Weekly,92233,
1630,Baseline Financial Diaries_1,taraba,zing,NON WAG,taraba-zing-NON WAG-11/28/23,ML03-NWAG-ZING-WK4,11/28/23,4,Fixed,Income,Business,Interest,68101,
1631,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-11/28/23,ML03-NWAG-ZING-WK4,11/28/23,4,Fixed,Income,Household,Husband,49283,
1632,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-11/28/23,ML03-NWAG-ZING-WK4,11/28/23,4,Fixed,Income,Business,Salary,126987,
1633,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-11/28/23,ML03-NWAG-ZING-WK4,11/28/23,4,Variable,Income,Gift,Gift,38472,
1634,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-11/28/23,ML03-NWAG-ZING-WK4,11/28/23,4,Fixed,Expenditure,Woman Personal,Saving,44904,
1635,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-11/28/23,ML03-NWAG-ZING-WK4,11/28/23,4,Fixed,Expenditure,Gift,WAG,846,
1636,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-11/28/23,ML03-NWAG-ZING-WK4,11/28/23,4,Fixed,Expenditure,Business,Weekly,177593,
1637,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-11/28/23,ML03-NWAG-ZING-WK4,11/28/23,4,Fixed,Expenditure,Children,Transport,26725,
1638,Baseline Financial Diaries_1,taraba,zing,NON WAG,taraba-zing-NON WAG-11/28/23,ML03-NWAG-ZING-WK4,11/28/23,4,Variable,Expenditure,Children,Purchased,17095,
1639,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-11/28/23,ML03-NWAG-ZING-WK4,11/28/23,4,Variable,Expenditure,Investment,Purchased,33001,
1640,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-11/28/23,ML03-NWAG-ZING-WK4,11/28/23,4,Variable,Expenditure,Household,Food,15764,
1641,Baseline Financial Diaries_1,taraba,zing,NON WAG,taraba-zing-NON WAG-11/8/23,ML04-WAG-ZING-WK1,11/8/23,1,Fixed,Income,Business,Salary,15357,
1642,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-11/8/23,ML04-WAG-ZING-WK1,11/8/23,1,Fixed,Income,Business,Interest,54910,
1643,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-11/8/23,ML04-WAG-ZING-WK1,11/8/23,1,Variable,Income,Agriculture,Sale,106268,
1644,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-11/8/23,ML04-WAG-ZING-WK1,11/8/23,1,Variable,Income,Gift,Gift,148567,
1645,Baseline Financial Diaries_1,taraba,zing,NON WAG,taraba-zing-NON WAG-11/8/23,ML04-WAG-ZING-WK1,11/8/23,1,Fixed,Expenditure,Business,Transport,144974,
1646,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-11/8/23,ML04-WAG-ZING-WK1,11/8/23,1,Fixed,Expenditure,Gift,WAG,169133,
1647,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-11/8/23,ML04-WAG-ZING-WK1,11/8/23,1,Fixed,Expenditure,Business,Saving,10572,
1648,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-11/8/23,ML04-WAG-ZING-WK1,11/8/23,1,Variable,Expenditure,Household,Buying,44116,
1649,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-11/8/23,ML04-WAG-ZING-WK1,11/8/23,1,Variable,Expenditure,Household,Recharge,111737,
1650,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-11/8/23,ML04-WAG-ZING-WK1,11/8/23,1,Variable,Expenditure,Agriculture,Transport,70770,
1651,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-11/8/23,ML04-WAG-ZING-WK1,11/8/23,1,Variable,Expenditure,Children,Money,163918,
1652,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-11/28/23,ML04-WAG-ZING-WK4,11/28/23,4,Fixed,Income,Business,Interest,43392,
1653,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-11/28/23,ML04-WAG-ZING-WK4,11/28/23,4,Fixed,Income,Business,Salary,157392,
1654,Baseline Financial Diaries_1,taraba,zing,NON WAG,taraba-zing-NON WAG-11/28/23,ML04-WAG-ZING-WK4,11/28/23,4,Variable,Income,Agriculture,Sales,73129,
1655,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-11/28/23,ML04-WAG-ZING-WK4,11/28/23,4,Fixed,Expenditure,Business,Transport,70436,
1656,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-11/28/23,ML04-WAG-ZING-WK4,11/28/23,4,Fixed,Expenditure,Gift,WAG,9860,
1657,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-11/28/23,ML04-WAG-ZING-WK4,11/28/23,4,Fixed,Expenditure,Business,Saving,149663,
1658,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-11/28/23,ML04-WAG-ZING-WK4,11/28/23,4,Variable,Expenditure,Household,Buying,148931,
1659,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-11/28/23,ML04-WAG-ZING-WK4,11/28/23,4,Variable,Expenditure,Household,Recharge,169535,
1660,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-11/28/23,ML04-WAG-ZING-WK4,11/28/23,4,Variable,Expenditure,Agriculture,Purchased,36753,
1661,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-11/28/23,ML04-WAG-ZING-WK4,11/28/23,4,Variable,Expenditure,Woman Personal,Plaiting,118625,
1662,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-11/28/23,ML04-WAG-ZING-WK4,11/28/23,4,Variable,Expenditure,Investment,Purchased,129324,
1663,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-11/28/23,ML04-WAG-ZING-WK4,11/28/23,4,Variable,Expenditure,Household,Purchased,104693,
1664,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-11/15/23,ML04-WAG-ZING-WK2,11/15/23,2,Fixed,Income,Business,Interest,90980,
1665,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-11/15/23,ML04-WAG-ZING-WK2,11/15/23,2,Variable,Income,Agriculture,Sale,8879,
1666,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-11/15/23,ML04-WAG-ZING-WK2,11/15/23,2,Variable,Income,Gift,Gift,126216,
1667,Baseline Financial Diaries_1,taraba,zing,NON WAG,taraba-zing-NON WAG-11/15/23,ML04-WAG-ZING-WK2,11/15/23,2,Fixed,Expenditure,Business,Transport,54151,
1668,Baseline Financial Diaries_1,taraba,zing,NON WAG,taraba-zing-NON WAG-11/15/23,ML04-WAG-ZING-WK2,11/15/23,2,Fixed,Expenditure,Gift,WAG,56144,
1669,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-11/15/23,ML04-WAG-ZING-WK2,11/15/23,2,Fixed,Expenditure,Business,Saving,57880,
1670,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-11/15/23,ML04-WAG-ZING-WK2,11/15/23,2,Fixed,Expenditure,Children,Paying,161448,
1671,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-11/15/23,ML04-WAG-ZING-WK2,11/15/23,2,Variable,Expenditure,Household,Buying,6389,
1672,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-11/15/23,ML04-WAG-ZING-WK2,11/15/23,2,Variable,Expenditure,Health Care,Hospital,73863,
1673,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-11/15/23,ML04-WAG-ZING-WK2,11/15/23,2,Variable,Expenditure,Gift,Transport,112152,
1674,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-11/15/23,ML04-WAG-ZING-WK2,11/15/23,2,Variable,Expenditure,Agriculture,Payment,107880,
1675,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-11/15/23,ML04-WAG-ZING-WK2,11/15/23,2,Variable,Expenditure,Household,Sewing,123928,
1676,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-11/15/23,ML04-WAG-ZING-WK2,11/15/23,2,Variable,Expenditure,Household,Recharge,41970,
1677,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-11/22/23,ML04-WAG-ZING-WK3,11/22/23,3,Fixed,Income,Business,Interest,120739,
1678,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-11/22/23,ML04-WAG-ZING-WK3,11/22/23,3,Fixed,Income,Business,Salary,151355,
1679,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-11/22/23,ML04-WAG-ZING-WK3,11/22/23,3,Variable,Income,Agriculture,Sales,83220,
1680,Baseline Financial Diaries_2,taraba,zing,NON WAG,taraba-zing-NON WAG-11/22/23,ML04-WAG-ZING-WK3,11/22/23,3,Fixed,Expenditure,Business,Transport,33754,
1681,Midline Financial Diaries,taraba,zing,NON WAG,taraba-zing-NON WAG-11/22/23,ML04-WAG-ZING-WK3,11/22/23,3,Fixed,Expenditure,Gift,WAG,47743,
1682,Baseline Financial Diaries_2,taraba,zing,WAG,taraba-zing-WAG-11/22/23,ML04-WAG-ZING-WK3,11/22/23,3,Fixed,Expenditure,Business,Saving,148129,
1683,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-11/22/23,ML04-WAG-ZING-WK3,11/22/23,3,Variable,Expenditure,Household,Buying,103240,
1684,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-11/22/23,ML04-WAG-ZING-WK3,11/22/23,3,Variable,Expenditure,Household,Recharge,155099,
1685,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-11/22/23,ML04-WAG-ZING-WK3,11/22/23,3,Variable,Expenditure,Agriculture,Purchased,27580,
1686,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-11/22/23,ML04-WAG-ZING-WK3,11/22/23,3,Variable,Expenditure,Woman Personal,Plaiting,172364,
1687,Midline Financial Diaries,taraba,zing,WAG,taraba-zing-WAG-11/22/23,ML04-WAG-ZING-WK3,11/22/23,3,Variable,Expenditure,Investment,Purchased,63147,
1688,Baseline Financial Diaries_1,taraba,zing,WAG,taraba-zing-WAG-11/22/23,ML04-WAG-ZING-WK3,11/22/23,3,Variable,Expenditure,Household,Purchased,156354,
1689,Baseline Financial Diaries_1,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/27/23,ML01-NWAG-IJEBU NE-WK 4,11/27/23,4,Fixed,Income,Woman Personal,Income,118164,
1690,Midline Financial Diaries,ogun,ijebu north east,WAG,ogun-ijebu north east-WAG-11/27/23,ML01-NWAG-IJEBU NE-WK 4,11/27/23,4,Fixed,Income,Business,Income,55154,
1691,Midline Financial Diaries,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/27/23,ML01-NWAG-IJEBU NE-WK 4,11/27/23,4,Fixed,Income,Business,Loan,65651,
1692,Baseline Financial Diaries_2,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/27/23,ML01-NWAG-IJEBU NE-WK 4,11/27/23,4,Fixed,Expenditure,Household,Housing,125674,
1693,Baseline Financial Diaries_2,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/27/23,ML01-NWAG-IJEBU NE-WK 4,11/27/23,4,Fixed,Expenditure,Children,Children’s,46826,
1694,Baseline Financial Diaries_1,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/27/23,ML01-NWAG-IJEBU NE-WK 4,11/27/23,4,Fixed,Expenditure,Business,Interest/Payment,16838,
1695,Baseline Financial Diaries_1,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/27/23,ML01-NWAG-IJEBU NE-WK 4,11/27/23,4,Fixed,Expenditure,Woman Personal,savings,98831,
1696,Midline Financial Diaries,ogun,ijebu north east,WAG,ogun-ijebu north east-WAG-11/27/23,ML01-NWAG-IJEBU NE-WK 4,11/27/23,4,Fixed,Expenditure,Investment,Contribution,166719,
1697,Baseline Financial Diaries_2,ogun,ijebu north east,WAG,ogun-ijebu north east-WAG-11/27/23,ML01-NWAG-IJEBU NE-WK 4,11/27/23,4,Fixed,Expenditure,Household,Electricity,66911,
1698,Midline Financial Diaries,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/27/23,ML01-NWAG-IJEBU NE-WK 4,11/27/23,4,Fixed,Expenditure,Household,Filling,129485,
1699,Baseline Financial Diaries_2,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/27/23,ML01-NWAG-IJEBU NE-WK 4,11/27/23,4,Variable,Expenditure,Household,Airtime,4601,
1700,Baseline Financial Diaries_1,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/27/23,ML01-NWAG-IJEBU NE-WK 4,11/27/23,4,Variable,Expenditure,Household,Food/Groceries,100526,
1701,Baseline Financial Diaries_2,ogun,ijebu north east,WAG,ogun-ijebu north east-WAG-11/27/23,ML01-NWAG-IJEBU NE-WK 4,11/27/23,4,Variable,Expenditure,Children,Children’s,120087,
1702,Midline Financial Diaries,ogun,ijebu north east,WAG,ogun-ijebu north east-WAG-11/6/23,ML01-NWAG-IJEBU NE-WK 1,11/6/23,1,Fixed,Income,Woman Personal,Income,20707,
1703,Baseline Financial Diaries_1,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/6/23,ML01-NWAG-IJEBU NE-WK 1,11/6/23,1,Fixed,Income,Business,Income,25491,
1704,Baseline Financial Diaries_1,ogun,ijebu north east,WAG,ogun-ijebu north east-WAG-11/6/23,ML01-NWAG-IJEBU NE-WK 1,11/6/23,1,Fixed,Income,Business,Loan,146699,
1705,Baseline Financial Diaries_2,ogun,ijebu north east,WAG,ogun-ijebu north east-WAG-11/6/23,ML01-NWAG-IJEBU NE-WK 1,11/6/23,1,Variable,Income,Gift,Gifts,71787,
1706,Midline Financial Diaries,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/6/23,ML01-NWAG-IJEBU NE-WK 1,11/6/23,1,Fixed,Expenditure,Household,Housing,90730,
1707,Baseline Financial Diaries_1,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/6/23,ML01-NWAG-IJEBU NE-WK 1,11/6/23,1,Fixed,Expenditure,Children,Children’s,127730,
1708,Midline Financial Diaries,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/6/23,ML01-NWAG-IJEBU NE-WK 1,11/6/23,1,Fixed,Expenditure,Business,Interest/Payment,57170,
1709,Baseline Financial Diaries_2,ogun,ijebu north east,WAG,ogun-ijebu north east-WAG-11/6/23,ML01-NWAG-IJEBU NE-WK 1,11/6/23,1,Fixed,Expenditure,Woman Personal,savings,94331,
1710,Baseline Financial Diaries_1,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/6/23,ML01-NWAG-IJEBU NE-WK 1,11/6/23,1,Fixed,Expenditure,Investment,Contribution,147980,
1711,Midline Financial Diaries,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/6/23,ML01-NWAG-IJEBU NE-WK 1,11/6/23,1,Fixed,Expenditure,Household,Electricity,121649,
1712,Baseline Financial Diaries_2,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/6/23,ML01-NWAG-IJEBU NE-WK 1,11/6/23,1,Fixed,Expenditure,Household,Filling,94568,
1713,Baseline Financial Diaries_1,ogun,ijebu north east,WAG,ogun-ijebu north east-WAG-11/6/23,ML01-NWAG-IJEBU NE-WK 1,11/6/23,1,Variable,Expenditure,Household,Airtime,56528,
1714,Midline Financial Diaries,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/6/23,ML01-NWAG-IJEBU NE-WK 1,11/6/23,1,Variable,Expenditure,Household,Food/Groceries,72714,
1715,Midline Financial Diaries,ogun,ijebu north east,WAG,ogun-ijebu north east-WAG-11/20/23,ML01-NWAG-IJEBU NE-WK 3,11/20/23,3,Fixed,Income,Woman Personal,Income,129171,
1716,Baseline Financial Diaries_1,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/20/23,ML01-NWAG-IJEBU NE-WK 3,11/20/23,3,Fixed,Income,Business,Income,133539,
1717,Baseline Financial Diaries_2,ogun,ijebu north east,WAG,ogun-ijebu north east-WAG-11/20/23,ML01-NWAG-IJEBU NE-WK 3,11/20/23,3,Fixed,Income,Business,Loan,110446,
1718,Baseline Financial Diaries_1,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/20/23,ML01-NWAG-IJEBU NE-WK 3,11/20/23,3,Fixed,Expenditure,Household,Housing,84264,
1719,Baseline Financial Diaries_2,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/20/23,ML01-NWAG-IJEBU NE-WK 3,11/20/23,3,Fixed,Expenditure,Children,Children’s,160468,
1720,Midline Financial Diaries,ogun,ijebu north east,WAG,ogun-ijebu north east-WAG-11/20/23,ML01-NWAG-IJEBU NE-WK 3,11/20/23,3,Fixed,Expenditure,Business,Interest/Payment,20430,
1721,Baseline Financial Diaries_1,ogun,ijebu north east,WAG,ogun-ijebu north east-WAG-11/20/23,ML01-NWAG-IJEBU NE-WK 3,11/20/23,3,Fixed,Expenditure,Woman Personal,savings,53856,
1722,Baseline Financial Diaries_1,ogun,ijebu north east,WAG,ogun-ijebu north east-WAG-11/20/23,ML01-NWAG-IJEBU NE-WK 3,11/20/23,3,Fixed,Expenditure,Investment,Contribution,88770,
1723,Midline Financial Diaries,ogun,ijebu north east,WAG,ogun-ijebu north east-WAG-11/20/23,ML01-NWAG-IJEBU NE-WK 3,11/20/23,3,Fixed,Expenditure,Household,Electricity,80573,
1724,Midline Financial Diaries,ogun,ijebu north east,NON WAG,ogun-ijebu north east-NON WAG-11/20/23,ML01-NWAG-IJEBU NE-WK 3,11/20/23,3,Fixed,Expenditure,Household,Filling,41122,
