FD_Name,State,Region,Member_Status,File_Name,Respondent ID,Date,Week,Transaction_Nature,Transaction_Type,Transaction_Name,Transaction_Amount,Transaction_Comment
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagweek3.docx,ML02-WAG-MAIYAMI-WK 3,23/11/2023,3,Fixed,Expenditure,School expenditure,"2,125",
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagweek3.docx,ML02-WAG-MAIYAMI-WK 3,23/11/2023,3,Fixed,Expenditure,food,"28,000",
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagweek3.docx,ML02-WAG-MAIYAMI-WK 3,23/11/2023,3,Fixed,Expenditure,savings,800,
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagweek3.docx,ML02-WAG-MAIYAMI-WK 3,23/11/2023,3,Variable,Expenditure,toiletries,1000,
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagweek3.docx,ML02-WAG-MAIYAMI-WK 3,23/11/2023,3,Variable,Expenditure,Airtime,4100,
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagweek3.docx,ML02-WAG-MAIYAMI-WK 3,23/11/2023,3,Variable,Expenditure,Transport,2300,
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wagweek3.docx,ML02-WAG-MAIYAMI-WK 3,23/11/2023,3,Variable,Expenditure,Fuel,8000,
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wag week 2.docx,ML02-WAG-MAIYAMI-WK 2,16/11/2023,2,Fixed,Income,tailoring,"7,500"
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wag week 2.docx,ML02-WAG-MAIYAMI-WK 2,16/11/2023,2,Fixed,Income,business,"75,000"
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wag week 2.docx,ML02-WAG-MAIYAMI-WK 2,16/11/2023,2,Fixed,Income,Petty trading,2000
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wag week 2.docx,ML02-WAG-MAIYAMI-WK 2,16/11/2023,2,Fixed,Income,Gift,2200
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wag week 2.docx,ML02-WAG-MAIYAMI-WK 2,16/11/2023,2,Fixed,Expenditure,School expenditure,"2,125",
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wag week 2.docx,ML02-WAG-MAIYAMI-WK 2,16/11/2023,2,Fixed,Expenditure,food,"26,000",
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wag week 2.docx,ML02-WAG-MAIYAMI-WK 2,16/11/2023,2,Fixed,Expenditure,savings,800,
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wag week 2.docx,ML02-WAG-MAIYAMI-WK 2,16/11/2023,2,Variable,Expenditure,toiletries,3000,
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wag week 2.docx,ML02-WAG-MAIYAMI-WK 2,16/11/2023,2,Variable,Expenditure,Airtime,7500,
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wag week 2.docx,ML02-WAG-MAIYAMI-WK 2,16/11/2023,2,Variable,Expenditure,Transport,2300,
Midline Financial Diaries,Kebbi,MAIYAMI,WAG,kebbi_maiyama_gumbinkure_financialdiaries_wag week 2.docx,ML02-WAG-MAIYAMI-WK 2,16/11/2023,2,Variable,Expenditure,Fuel,"10,000",
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 4.docx,ML04-WAG-GURARA-WK 4,11/11/2023,4,Fixed,Income,Profit from business (Sell of Madidi),₦ 3000
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 4.docx,ML04-WAG-GURARA-WK 4,11/11/2023,4,Variable,Income,Egusi sales,₦ 10000
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 4.docx,ML04-WAG-GURARA-WK 4,11/11/2023,4,Fixed,Expenditure,"Purchase of maize, grinding, leader, firewood for making madidi",₦ 5900,
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 4.docx,ML04-WAG-GURARA-WK 4,11/11/2023,4,Fixed,Expenditure,"Food items (Maggi, oil, fish, pepper)",₦ 1800,
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 4.docx,ML04-WAG-GURARA-WK 4,11/11/2023,4,Variable,Expenditure,Purchase of yam,₦ 3000,
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 3.docx,ML04-WAG-GURARA-WK 3,11/11/2023,3,Fixed,Income,Profit from business (Sell of Madidi),₦ 3370
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 3.docx,ML04-WAG-GURARA-WK 3,11/11/2023,3,Variable,Income,Grain sales,₦ 5000
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 3.docx,ML04-WAG-GURARA-WK 3,11/11/2023,3,Variable,Income,Chicken sales,₦ 6500
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 3.docx,ML04-WAG-GURARA-WK 3,11/11/2023,3,Variable,Income,Banana sales,₦ 2000
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 3.docx,ML04-WAG-GURARA-WK 3,11/11/2023,3,Variable,Income,Gift from son,₦ 1000
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 3.docx,ML04-WAG-GURARA-WK 3,11/11/2023,3,Fixed,Expenditure,"Purchase of maize, grinding, leader, firewood for making madidi",₦ 5850,
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 3.docx,ML04-WAG-GURARA-WK 3,11/11/2023,3,Fixed,Expenditure,Food items,₦ 1500,
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 3.docx,ML04-WAG-GURARA-WK 3,11/11/2023,3,Variable,Expenditure,Purchase of exercise books for son,₦ 5000,
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 3.docx,ML04-WAG-GURARA-WK 3,11/11/2023,3,Variable,Expenditure,Purchase of provisions and toiletries,₦ 15700,
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 2.docx,ML04-WAG-GURARA-WK 2,11/11/2023,2,Fixed,Income,Profit from business (Sell of Madidi),₦ 3300
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 2.docx,ML04-WAG-GURARA-WK 2,11/11/2023,2,Variable,Income,Gift from ATL House of Rep,₦ 5000
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 2.docx,ML04-WAG-GURARA-WK 2,11/11/2023,2,Variable,Income,Gift from Friend,₦ 200
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 2.docx,ML04-WAG-GURARA-WK 2,11/11/2023,2,Variable,Income,Gift from Son,₦5000
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 2.docx,ML04-WAG-GURARA-WK 2,11/11/2023,2,Fixed,Expenditure,"Purchase of maize, grinding, leader, firewood for making madidi",₦ 5850,
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 2.docx,ML04-WAG-GURARA-WK 2,11/11/2023,2,Fixed,Expenditure,"Food items (Maggi, oil, fish, pepper)",₦ 2000,
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 2.docx,ML04-WAG-GURARA-WK 2,11/11/2023,2,Variable,Expenditure,Purchase of petroleum jelly,₦ 1100,
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 2.docx,ML04-WAG-GURARA-WK 2,11/11/2023,2,Variable,Expenditure,Transport,₦ 1000,
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 1.docx,ML04-WAG-GURARA-WK 1,04/11/2023,1,Fixed,Income,Profit from business (Sell of Madidi),₦ 1700
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 1.docx,ML04-WAG-GURARA-WK 1,04/11/2023,1,Fixed,Expenditure,"Purchase of maize, grinding, leader, firewood for making madidi",₦ 6850,
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 1.docx,ML04-WAG-GURARA-WK 1,04/11/2023,1,Fixed,Expenditure,"Food items (Maggi, oil, fish, pepper)",₦ 1850,
Midline Financial Diaries,Niger,GURARA,WAG,Balance sheet statement_Weekly diary_ Gurara_Week 1.docx,ML04-WAG-GURARA-WK 1,04/11/2023,1,Variable,Expenditure,Purchase of slippers,₦ 1200,
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG_Agaye_Week 3.docx,ML01-NWAG-AGAIE-WK 3,25/11/2023,3,Fixed,Income,Pure water sell,₦ 1000
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG_Agaye_Week 3.docx,ML01-NWAG-AGAIE-WK 3,25/11/2023,3,Variable,Income,Gift from brother,₦ 7500
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG_Agaye_Week 3.docx,ML01-NWAG-AGAIE-WK 3,25/11/2023,3,Variable,Income,Sales of grain,₦ 21200
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG_Agaye_Week 3.docx,ML01-NWAG-AGAIE-WK 3,25/11/2023,3,Fixed,Expenditure,Purchased of pure water for business,₦ 5000,
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG_Agaye_Week 3.docx,ML01-NWAG-AGAIE-WK 3,25/11/2023,3,Fixed,Expenditure,Foodstuff,₦ 5700,
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG_Agaye_Week 3.docx,ML01-NWAG-AGAIE-WK 3,25/11/2023,3,Fixed,Expenditure,Transport,₦ 150,
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG_Agaye_Week 3.docx,ML01-NWAG-AGAIE-WK 3,25/11/2023,3,Variable,Expenditure,Toothpaste,₦ 1200,
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG_Agaye_Week 3.docx,ML01-NWAG-AGAIE-WK 3,25/11/2023,3,Variable,Expenditure,Petroleum jelly,₦ 500,
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG_Agaye_Week 3.docx,ML01-NWAG-AGAIE-WK 3,25/11/2023,3,Variable,Expenditure,Powder,₦ 1000,
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG_Agaye_Week 3.docx,ML01-NWAG-AGAIE-WK 3,25/11/2023,3,Variable,Expenditure,School uniform,₦ 300,
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG_Week 1.docx,ML01-NWAG-AGAIE-WK 1,11/11/2023,1,Fixed,Income,Pure Water sales,₦ 840
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG_Week 1.docx,ML01-NWAG-AGAIE-WK 1,11/11/2023,1,Variable,Income,Grain business,₦ 7300
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG_Week 1.docx,ML01-NWAG-AGAIE-WK 1,11/11/2023,1,Fixed,Expenditure,Purchase of pure water for sell,₦ 1960,
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG_Week 1.docx,ML01-NWAG-AGAIE-WK 1,11/11/2023,1,Fixed,Expenditure,Transport to buy pure water,₦ 100,
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG_Week 1.docx,ML01-NWAG-AGAIE-WK 1,11/11/2023,1,Fixed,Expenditure,"Food items (seasonings, palm oil, okra, etc.)",₦ 6500,
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG_Week 2.docx,ML01-NWAG-AGAIE-WK 2,18/11/2023,2,Fixed,Income,Pure Water sales,₦ 1640
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG_Week 2.docx,ML01-NWAG-AGAIE-WK 2,18/11/2023,2,Fixed,Expenditure,Purchase of pure water for sell,₦ 2960,
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG_Week 2.docx,ML01-NWAG-AGAIE-WK 2,18/11/2023,2,Fixed,Expenditure,Transport to buy pure water,₦ 250,
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG member_Wk 4.docx,ML01-NWAG-AGAIE-WK 4,02/12/2023,4,Fixed,Income,Pure water business,₦ 1750
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG member_Wk 4.docx,ML01-NWAG-AGAIE-WK 4,02/12/2023,4,Variable,Income,Gift from husband,₦ 3000
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG member_Wk 4.docx,ML01-NWAG-AGAIE-WK 4,02/12/2023,4,Fixed,Expenditure,Purchased of pure water for business,₦ 6600,
Midline Financial Diaries,Niger,AGAIE,NON WAG,Balance sheet statement_Weekly diary_Non-WAG member_Wk 4.docx,ML01-NWAG-AGAIE-WK 4,02/12/2023,4,Fixed,Expenditure,Foodstuff,₦ 5150,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_WAG member_Wk 4.docx,ML02-WAG-AGAIE-WK 4,01/12/2023,4,Fixed,Income,Household head driving business,₦ 7000
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_WAG member_Wk 4.docx,ML02-WAG-AGAIE-WK 4,01/12/2023,4,Fixed,Income,Pure water business,₦ 300
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_WAG member_Wk 4.docx,ML02-WAG-AGAIE-WK 4,01/12/2023,4,Fixed,Income,Detergent business,₦ 700
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_WAG member_Wk 4.docx,ML02-WAG-AGAIE-WK 4,01/12/2023,4,Fixed,Income,Son’s petrol business,₦ 10000
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_WAG member_Wk 4.docx,ML02-WAG-AGAIE-WK 4,01/12/2023,4,Variable,Income,Gift from brother,₦ 1000
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_WAG member_Wk 4.docx,ML02-WAG-AGAIE-WK 4,01/12/2023,4,Fixed,Expenditure,Purchased of pure water for business,₦ 1600,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_WAG member_Wk 4.docx,ML02-WAG-AGAIE-WK 4,01/12/2023,4,Fixed,Expenditure,Purchased of detergent for business,₦ 5200,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_WAG member_Wk 4.docx,ML02-WAG-AGAIE-WK 4,01/12/2023,4,Fixed,Expenditure,Foodstuff,₦ 5450,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_WAG member_Wk 4.docx,ML02-WAG-AGAIE-WK 4,01/12/2023,4,Variable,Expenditure,Purchase of veil,₦ 4000,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_WAG member_Wk 4.docx,ML02-WAG-AGAIE-WK 4,01/12/2023,4,Variable,Expenditure,Purchased of frying pan,₦ 1500,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_WK 3.docx,ML02-WAG-AGAIE-WK 3,24/11/2023,3,Fixed,Income,Detergent sales,₦ 700
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_WK 3.docx,ML02-WAG-AGAIE-WK 3,24/11/2023,3,Fixed,Income,Pure water sales,₦ 300
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_WK 3.docx,ML02-WAG-AGAIE-WK 3,24/11/2023,3,Fixed,Income,Household head driving salary,₦ 7000
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_WK 3.docx,ML02-WAG-AGAIE-WK 3,24/11/2023,3,Fixed,Income,Son’s petrol Business,₦ 14300
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_WK 3.docx,ML02-WAG-AGAIE-WK 3,24/11/2023,3,Fixed,Income,Profit from groundnut sale,₦ 400
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_WK 3.docx,ML02-WAG-AGAIE-WK 3,24/11/2023,3,Variable,Income,Gift from Husband,₦ 5000
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_WK 3.docx,ML02-WAG-AGAIE-WK 3,24/11/2023,3,Fixed,Expenditure,Purchase of pure water for business,₦ 1600,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_WK 3.docx,ML02-WAG-AGAIE-WK 3,24/11/2023,3,Fixed,Expenditure,Foodstuffs,₦ 4650,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_WK 3.docx,ML02-WAG-AGAIE-WK 3,24/11/2023,3,Variable,Expenditure,Make up,₦ 2000,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_WK 3.docx,ML02-WAG-AGAIE-WK 3,24/11/2023,3,Variable,Expenditure,Toothpaste,₦ 500,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_WK 3.docx,ML02-WAG-AGAIE-WK 3,24/11/2023,3,Variable,Expenditure,Perfume,₦ 1500,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_WK 3.docx,ML02-WAG-AGAIE-WK 3,24/11/2023,3,Variable,Expenditure,Hijab,₦ 2500,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_WK 3.docx,ML02-WAG-AGAIE-WK 3,24/11/2023,3,Variable,Expenditure,Room fresheners,₦ 1500,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_Week 1.docx,ML02-WAG-AGAIE-WK 1,17/11/2023,1,Fixed,Income,Household head driving salary,₦ 7000
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_Week 1.docx,ML02-WAG-AGAIE-WK 1,17/11/2023,1,Fixed,Income,Pure water sales,₦ 320
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_Week 1.docx,ML02-WAG-AGAIE-WK 1,17/11/2023,1,Fixed,Income,Detergent business profit,₦ 750
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_Week 1.docx,ML02-WAG-AGAIE-WK 1,17/11/2023,1,Fixed,Income,Son’s petrol business,₦ 10500
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_Week 1.docx,ML02-WAG-AGAIE-WK 1,17/11/2023,1,Variable,Income,Money from husband,₦ 5000
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_Week 1.docx,ML02-WAG-AGAIE-WK 1,17/11/2023,1,Variable,Income,Gift from sister,₦ 1700
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_Week 1.docx,ML02-WAG-AGAIE-WK 1,17/11/2023,1,Fixed,Expenditure,Pure water purchase for sell,₦ 1600,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_Week 1.docx,ML02-WAG-AGAIE-WK 1,17/11/2023,1,Fixed,Expenditure,Food items,₦ 15700,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_Week 1.docx,ML02-WAG-AGAIE-WK 1,17/11/2023,1,Variable,Expenditure,Health expenses,₦ 3600,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_ Agaye_Week 1.docx,ML02-WAG-AGAIE-WK 1,17/11/2023,1,Variable,Expenditure,Transport to the hospital,₦ 1500,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Fixed,Income,Household business (drinks),₦ 7000
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Fixed,Income,Pure water sales,₦ 350
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Fixed,Income,Detergent business profit,₦ 500
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Fixed,Income,Son’s petrol business,₦ 10500
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Variable,Income,Gift from husband,₦ 3000
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Variable,Income,Gift from sister,₦ 1000
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Fixed,Expenditure,Pure water purchase for sell,₦ 1800,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Fixed,Expenditure,Food items,₦ 4550,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Variable,Expenditure,Purchase of pampers,₦ 2500,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Variable,Expenditure,Purchase of petroleum jelly,₦ 1000,
Midline Financial Diaries,Niger,AGAIE,WAG,Balance sheet statement_Weekly diary_Agaye_Week 2.docx,ML02-WAG-AGAIE-WK 2,17/11/2023,2,Variable,Expenditure,Purchase of slippers,₦ 600,
Midline Financial Diaries,Taraba,BALI,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK2.docx,ML02-WAG-BALI-WK2,18/11/2023,2,Fixed,Income,Business Interest,"₦18,600"
Midline Financial Diaries,Taraba,BALI,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK2.docx,ML02-WAG-BALI-WK2,18/11/2023,2,Fixed,Income,Machine remittance,"₦2,500"
Midline Financial Diaries,Taraba,BALI,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK2.docx,ML02-WAG-BALI-WK2,18/11/2023,2,Fixed,Income,Husbands Salary,"₦91,470"
Midline Financial Diaries,Taraba,BALI,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK2.docx,ML02-WAG-BALI-WK2,18/11/2023,2,Fixed,Income,Her own salary,"₦28,521"
Midline Financial Diaries,Taraba,BALI,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK2.docx,ML02-WAG-BALI-WK2,18/11/2023,2,Fixed,Income,Cooler Renting,₦1000
Midline Financial Diaries,Taraba,BALI,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK2.docx,ML02-WAG-BALI-WK2,18/11/2023,2,Fixed,Expenditure,Food Expenses,₦7000,
Midline Financial Diaries,Taraba,BALI,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK2.docx,ML02-WAG-BALI-WK2,18/11/2023,2,Variable,Expenditure,Petty Items,"₦3,200",
Midline Financial Diaries,Taraba,BALI,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK2.docx,ML02-WAG-BALI-WK2,18/11/2023,2,Variable,Expenditure,NFWP meeting,"₦1,500",
Midline Financial Diaries,Taraba,BALI,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK2.docx,ML02-WAG-BALI-WK2,18/11/2023,2,Variable,Expenditure,Shoes for her self,"₦2,000",
Midline Financial Diaries,Taraba,BALI,NON WAG,Taraba__Bali_Financial_Daries_ML02-WAG-BALI-WK2.docx,ML02-WAG-BALI-WK2,18/11/2023,2,Variable,Expenditure,Children Shoes,"₦3,500",
Midline Financial Diaries,Taraba,BALI,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK1.docx,ML01-NWAG-BALI-WK1,11/11/2023,1,Fixed,Income,Business Interest,"₦1,420"
Midline Financial Diaries,Taraba,BALI,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK1.docx,ML01-NWAG-BALI-WK1,11/11/2023,1,Fixed,Income,Mother Businesss Interest,"₦2,120"
Midline Financial Diaries,Taraba,BALI,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK1.docx,ML01-NWAG-BALI-WK1,11/11/2023,1,Fixed,Income,Father Business Interest,"₦5,100"
Midline Financial Diaries,Taraba,BALI,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK1.docx,ML01-NWAG-BALI-WK1,11/11/2023,1,Variable,Income,Gift from Visitor,₦2000
Midline Financial Diaries,Taraba,BALI,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK1.docx,ML01-NWAG-BALI-WK1,11/11/2023,1,Variable,Expenditure,Petty House expenses,"₦8,800",
Midline Financial Diaries,Taraba,BALI,NON WAG,Taraba__Bali_Financial_Daries_ML01-NWAG-BALI-WK1.docx,ML01-NWAG-BALI-WK1,11/11/2023,1,Variable,Expenditure,Hospital bill,"₦5,000",
